BASE,cond,couple,dataset,group,maskdistill,probe,rel_rot,rel_tdir,rkd_sh_a,rkd_sh_d,scene,state
0.02380371280014515,clean,0.0032267768401652575,7scenes,cam_token,0.00874430499970913,probe1,0.0034444506745785475,0.02769622765481472,0.00893387757241726,0.0033531286753714085,office,theta_base
0.5447940826416016,clean,0.05694425851106644,7scenes,ALL,0.11357532441616058,probe1,0.06425485014915466,0.6817070245742798,0.21056200563907623,0.07925152033567429,office,theta_base
0.3450995683670044,m0,0.035662245005369186,7scenes,lora_early,0.10209766775369644,probe1,0.0912814512848854,0.13544197380542755,0.14716804027557373,0.06080973893404007,office,theta_base
0.15199357271194458,m0,0.016459597274661064,7scenes,lora_late,0.04609271511435509,probe1,0.056221578270196915,0.07110857963562012,0.0660543292760849,0.03152812644839287,office,theta_base
0.01744946651160717,m0,0.0017240697052329779,7scenes,cam_token,0.0073584895581007,probe1,0.006239387206733227,0.006929574068635702,0.007344148587435484,0.0034339979756623507,office,theta_base
0.3774920403957367,m0,0.03931521996855736,7scenes,ALL,0.11226139217615128,probe1,0.10738760977983475,0.15313059091567993,0.16147923469543457,0.06858308613300323,office,theta_base
0.09600094705820084,clean,0.013602021150290966,7scenes,lora_early,0.03249736875295639,probe0,0.007798359729349613,0.5587176084518433,0.013077649287879467,0.04853219538927078,office,theta_rel
0.07926078140735626,clean,0.013574210926890373,7scenes,lora_late,0.021196503192186356,probe0,0.006683347746729851,0.4127613306045532,0.011643322184681892,0.037998322397470474,office,theta_rel
0.005930796731263399,clean,0.001870998996309936,7scenes,cam_token,0.0031171725131571293,probe0,0.0007233268697746098,0.04688233882188797,0.0008170940564014018,0.003413539379835129,office,theta_rel
0.12463397532701492,clean,0.019307376816868782,7scenes,ALL,0.03892412409186363,probe0,0.010295861400663853,0.6962292790412903,0.017528818920254707,0.06173247843980789,office,theta_rel
0.7707889676094055,m0,0.11842916905879974,7scenes,lora_early,0.2691536843776703,probe0,0.05043381452560425,2.625703811645508,0.303708553314209,0.11266551166772842,office,theta_rel
0.43101757764816284,m0,0.06885886937379837,7scenes,lora_late,0.15628297626972198,probe0,0.028808120638132095,1.431504726409912,0.1688326746225357,0.06402945518493652,office,theta_rel
0.054937392473220825,m0,0.008049617521464825,7scenes,cam_token,0.017250118777155876,probe0,0.0033327084966003895,0.18528147041797638,0.02243274822831154,0.008525067009031773,office,theta_rel
0.8848220109939575,m0,0.1372290402650833,7scenes,ALL,0.3117140531539917,probe0,0.05817718431353569,2.996306896209717,0.3482047915458679,0.1298690289258957,office,theta_rel
0.42837995290756226,clean,0.038143470883369446,7scenes,lora_early,0.09362666308879852,probe1,0.036530423909425735,0.570585310459137,0.17965884506702423,0.06793354451656342,office,theta_rel
