after,before,branch,component,dataset,delta,eval_where,grad_norm_preclip,scene,state,update_input
0.0001589088496984914,0.00018554064445197582,base+R,couple,scannetpp,-2.6631794753484428e-05,after_on_input,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
4.9522284825798124e-05,5.507106470759027e-05,base+R,rel_rot,scannetpp,-5.548779881792143e-06,after_on_input,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
0.0006110867252573371,0.0005900065298192203,base+R,rel_tdir,scannetpp,2.108019543811679e-05,after_on_input,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
0.007372906431555748,0.007405146025121212,base+R,maskdistill,scannetpp,-3.223959356546402e-05,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
6.772154847567435e-06,4.334074674261501e-06,base+R,rkd_sh_d,scannetpp,2.4380801733059343e-06,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
1.0538691640249453e-05,9.452873200643808e-06,base+R,rkd_sh_a,scannetpp,1.0858184396056458e-06,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
1.692035402811598e-05,1.9375869669602253e-05,base+R,couple,scannetpp,-2.4555156414862722e-06,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
3.894024121109396e-05,4.3716740037780255e-05,base+R,rel_rot,scannetpp,-4.776498826686293e-06,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
0.00012468299246393144,0.0001138448715209961,base+R,rel_tdir,scannetpp,1.0838120942935348e-05,after_on_probe0_clean,0.03929935768246651,1ada7a0617,theta_base,probe0/m0
0.1503823697566986,0.15074670314788818,base+t,maskdistill,scannetpp,-0.0003643333911895752,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
4.343398359196726e-06,2.9290481506905053e-06,base+t,rkd_sh_d,scannetpp,1.414350208506221e-06,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
5.517911267816089e-05,5.6394957937300205e-05,base+t,rkd_sh_a,scannetpp,-1.2158452591393143e-06,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
0.0001945224212249741,0.00018554064445197582,base+t,couple,scannetpp,8.981776772998273e-06,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
5.693536877515726e-05,5.507106470759027e-05,base+t,rel_rot,scannetpp,1.8643040675669909e-06,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
0.0005879303207620978,0.0005900065298192203,base+t,rel_tdir,scannetpp,-2.076209057122469e-06,after_on_input,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
0.007360330782830715,0.007405146025121212,base+t,maskdistill,scannetpp,-4.4815242290496826e-05,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
4.649946276913397e-06,4.334074674261501e-06,base+t,rkd_sh_d,scannetpp,3.1587160265189596e-07,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
1.1344865924911574e-05,9.452873200643808e-06,base+t,rkd_sh_a,scannetpp,1.8919927242677659e-06,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
1.361261365673272e-05,1.9375869669602253e-05,base+t,couple,scannetpp,-5.763256012869533e-06,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
3.9359740185318515e-05,4.3716740037780255e-05,base+t,rel_rot,scannetpp,-4.35699985246174e-06,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
0.00013819336891174316,0.0001138448715209961,base+t,rel_tdir,scannetpp,2.434849739074707e-05,after_on_probe0_clean,0.042034830898046494,1ada7a0617,theta_base,probe0/m0
0.15031687915325165,0.15074670314788818,base+R+t,maskdistill,scannetpp,-0.00042982399463653564,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
4.789314516528975e-06,2.9290481506905053e-06,base+R+t,rkd_sh_d,scannetpp,1.86026636583847e-06,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
5.817618512082845e-05,5.6394957937300205e-05,base+R+t,rkd_sh_a,scannetpp,1.7812271835282445e-06,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
0.00016824797785375267,0.00018554064445197582,base+R+t,couple,scannetpp,-1.729266659822315e-05,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
4.860667104367167e-05,5.507106470759027e-05,base+R+t,rel_rot,scannetpp,-6.4643936639185995e-06,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
