cond,cosine,dataset,group,probe,scene,state,value
m0,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.19699376821517944
m0,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.3581622242927551
m0,"cos(g_maskdistill,g_couple)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.3820442855358124
m0,"cos(g_maskdistill,g_rel_rot)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.18418151140213013
m0,"cos(g_maskdistill,g_rel_tdir)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.3299255967140198
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.9608416557312012
m0,"cos(g_rkd_sh_d,g_couple)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.6267469525337219
m0,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.2723173499107361
m0,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.9724178314208984
m0,"cos(g_rkd_sh_a,g_couple)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.6809804439544678
m0,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.19187690317630768
m0,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.990451991558075
m0,"cos(g_couple,g_rel_rot)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.4337612986564636
m0,"cos(g_couple,g_rel_tdir)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.6805380582809448
m0,"cos(g_rel_rot,g_rel_tdir)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.2004602700471878
m0,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.5932422280311584
m0,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.7192883491516113
m0,"cos(g_maskdistill,g_couple)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.6214897036552429
m0,"cos(g_maskdistill,g_rel_rot)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.34520211815834045
m0,"cos(g_maskdistill,g_rel_tdir)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.7046751976013184
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.9462937116622925
m0,"cos(g_rkd_sh_d,g_couple)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.505257785320282
m0,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,ALL,probe0,09c1414f1b,theta0,-0.21050074696540833
m0,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.9564310312271118
m0,"cos(g_rkd_sh_a,g_couple)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.5972872972488403
m0,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,ALL,probe0,09c1414f1b,theta0,-0.1649700403213501
m0,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.9865132570266724
m0,"cos(g_couple,g_rel_rot)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.1921345442533493
m0,"cos(g_couple,g_rel_tdir)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.6176000833511353
m0,"cos(g_rel_rot,g_rel_tdir)",scannetpp,ALL,probe0,09c1414f1b,theta0,-0.17665182054042816
m0,"cos(g_rel_rot,g_base)",scannetpp,lora_early,probe0,09c1414f1b,theta0,-0.054821379482746124
m0,"cos(g_rel_tdir,g_base)",scannetpp,lora_early,probe0,09c1414f1b,theta0,0.979692816734314
m0,"cos(g_rel_rot,g_base)",scannetpp,lora_late,probe0,09c1414f1b,theta0,-0.15796449780464172
m0,"cos(g_rel_tdir,g_base)",scannetpp,lora_late,probe0,09c1414f1b,theta0,0.9760109186172485
m0,"cos(g_rel_rot,g_base)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.2707875370979309
m0,"cos(g_rel_tdir,g_base)",scannetpp,cam_token,probe0,09c1414f1b,theta0,0.9824539422988892
m0,"cos(g_rel_rot,g_base)",scannetpp,ALL,probe0,09c1414f1b,theta0,-0.06577911972999573
m0,"cos(g_rel_tdir,g_base)",scannetpp,ALL,probe0,09c1414f1b,theta0,0.979255199432373
m0,loss[maskdistill],scannetpp,-,probe0,09c1414f1b,theta0,0.3653181493282318
m0,loss[rkd_sh_d],scannetpp,-,probe0,09c1414f1b,theta0,0.08578497171401978
m0,loss[rkd_sh_a],scannetpp,-,probe0,09c1414f1b,theta0,0.11401106417179108
m0,loss[couple],scannetpp,-,probe0,09c1414f1b,theta0,0.004474327899515629
m0,loss[rel_rot],scannetpp,-,probe0,09c1414f1b,theta0,1.4174299240112305
m0,loss[rel_tdir],scannetpp,-,probe0,09c1414f1b,theta0,0.9120237231254578
clean,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.3043106198310852
clean,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.6596400737762451
clean,"cos(g_maskdistill,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.703498363494873
clean,"cos(g_maskdistill,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.698515772819519
clean,"cos(g_maskdistill,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.5884851813316345
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.058830007910728455
clean,"cos(g_rkd_sh_d,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.048940882086753845
clean,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,-0.2709687352180481
clean,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.1444646418094635
clean,"cos(g_rkd_sh_a,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.926103949546814
clean,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.772915780544281
clean,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.984453558921814
clean,"cos(g_couple,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.7418453693389893
clean,"cos(g_couple,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9010303020477295
clean,"cos(g_rel_rot,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.672957181930542
clean,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.1524532437324524
clean,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,lora_late,probe1,09c1414f1b,theta0,-0.4283181428909302
clean,"cos(g_maskdistill,g_couple)",scannetpp,lora_late,probe1,09c1414f1b,theta0,-0.5200724005699158
clean,"cos(g_maskdistill,g_rel_rot)",scannetpp,lora_late,probe1,09c1414f1b,theta0,-0.3909209966659546
clean,"cos(g_maskdistill,g_rel_tdir)",scannetpp,lora_late,probe1,09c1414f1b,theta0,-0.3960689604282379
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.3683696985244751
clean,"cos(g_rkd_sh_d,g_couple)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.13258954882621765
clean,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.420347660779953
clean,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.3250802159309387
clean,"cos(g_rkd_sh_a,g_couple)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.8257072567939758
clean,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.6399680972099304
clean,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.987845778465271
clean,"cos(g_couple,g_rel_rot)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.6280621290206909
clean,"cos(g_couple,g_rel_tdir)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.7748633623123169
clean,"cos(g_rel_rot,g_rel_tdir)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.5881502628326416
clean,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.2872748374938965
clean,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.7179216146469116
clean,"cos(g_maskdistill,g_couple)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.5437594652175903
clean,"cos(g_maskdistill,g_rel_rot)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.04456375539302826
clean,"cos(g_maskdistill,g_rel_tdir)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.7142422795295715
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.3236982524394989
clean,"cos(g_rkd_sh_d,g_couple)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.05213635787367821
clean,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,cam_token,probe1,09c1414f1b,theta0,-0.277269184589386
clean,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.3405161499977112
clean,"cos(g_rkd_sh_a,g_couple)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.8182452917098999
clean,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.33285436034202576
clean,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.9874793291091919
clean,"cos(g_couple,g_rel_rot)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.5460247993469238
clean,"cos(g_couple,g_rel_tdir)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.7735611200332642
