cam_pair,cond,dataset,frames,input,rot_chordal,rot_geodesic_deg,scene,state,t_rel_norm_student,t_rel_norm_teacher,tdir_1mc,tdir_angle_deg,view0_depth_finite_frac,view0_det,view0_orth_err,view1_depth_finite_frac,view1_det,view1_orth_err,view2_depth_finite_frac,view2_det,view2_orth_err,view3_depth_finite_frac,view3_det,view3_orth_err
02,m0,7scenes,68+151+318+235+568+401+818+485,pair5,0.05140857771039009,9.195819854736328,office,theta_base,0.48034098744392395,0.6314061284065247,0.06406599283218384,14.541271209716797,,,,1.0,1.000000238418579,3.125736611764296e-07,,,,,,
03,m0,7scenes,68+151+318+235+568+401+818+485,pair5,0.0004953006282448769,0.9013549089431763,office,theta_base,0.8900421261787415,0.8831304311752319,2.3245811462402344e-05,0.276245653629303,,,,,,,1.0,1.0,1.4475087084520055e-07,,,
12,m0,7scenes,68+151+318+235+568+401+818+485,pair5,0.10252854228019714,13.000532150268555,office,theta_base,0.4558195471763611,0.6305487155914307,0.016767263412475586,7.4243364334106445,,,,,,,,,,1.0,1.000000238418579,2.7025762960875e-07
13,m0,7scenes,68+151+318+235+568+401+818+485,pair5,0.009479016996920109,3.945162057876587,office,theta_base,0.7446032166481018,0.7557185888290405,0.011371850967407227,6.112856864929199,,,,,,,,,,,,
23,m0,7scenes,68+151+318+235+568+401+818+485,pair5,0.0574108362197876,9.719035148620605,office,theta_base,0.4904824495315552,0.5864129662513733,0.042683959007263184,11.858518600463867,,,,,,,,,,,,
01,m1,7scenes,68+151+318+235+568+401+818+485,pair5,0.03443329036235809,7.523317813873291,office,theta_base,0.12833474576473236,0.18269173800945282,0.003503084182739258,3.3916523456573486,1.0,1.0,6.4183849207699595e-12,,,,,,,,,
02,m1,7scenes,68+151+318+235+568+401+818+485,pair5,0.027373861521482468,6.7069196701049805,office,theta_base,0.4438450336456299,0.6314061284065247,0.012975931167602539,6.53020715713501,,,,1.0,0.9999999403953552,2.1102863456690102e-07,,,,,,
03,m1,7scenes,68+151+318+235+568+401+818+485,pair5,5.1768514822470024e-05,0.2907401919364929,office,theta_base,0.8835754990577698,0.8831304311752319,1.609325408935547e-05,0.22985020279884338,,,,,,,1.0,0.9999999403953552,1.2713179842194222e-07,,,
12,m1,7scenes,68+151+318+235+568+401+818+485,pair5,0.00537060247734189,2.969529390335083,office,theta_base,0.4182296097278595,0.6305487155914307,0.040961384773254395,11.61592960357666,,,,,,,,,,1.0,1.0000003576278687,2.504304745798436e-07
13,m1,7scenes,68+151+318+235+568+401+818+485,pair5,0.03652423620223999,7.74871301651001,office,theta_base,0.7853198647499084,0.7557185888290405,0.018805623054504395,7.863346099853516,,,,,,,,,,,,
23,m1,7scenes,68+151+318+235+568+401+818+485,pair5,0.028740327805280685,6.872495651245117,office,theta_base,0.570173978805542,0.5864129662513733,0.030282914638519287,9.983237266540527,,,,,,,,,,,,
01,m2,7scenes,68+151+318+235+568+401+818+485,pair5,0.005006951279938221,2.867032527923584,office,theta_base,0.2436096966266632,0.18269173800945282,0.005430698394775391,4.223269462585449,1.0,1.0,1.2141383384789428e-11,,,,,,,,,
02,m2,7scenes,68+151+318+235+568+401+818+485,pair5,1.7141132354736328,55.1470947265625,office,theta_base,0.2994617223739624,0.6314061284065247,1.0093092918395996,60.30747604370117,,,,1.0,1.0000001192092896,2.17227665189057e-07,,,,,,
03,m2,7scenes,68+151+318+235+568+401+818+485,pair5,3.296879003755748e-05,0.23239004611968994,office,theta_base,1.0150609016418457,0.8831304311752319,3.2186508178710938e-06,0.10279207676649094,,,,,,,1.0,0.9999999403953552,2.511193315513083e-07,,,
12,m2,7scenes,68+151+318+235+568+401+818+485,pair5,1.8780183792114258,57.96107482910156,office,theta_base,0.07991030812263489,0.6305487155914307,1.3341344594955444,70.5531234741211,,,,,,,,,,1.0,1.0000001192092896,1.918957508451058e-07
13,m2,7scenes,68+151+318+235+568+401+818+485,pair5,0.0052225482650101185,2.928105115890503,office,theta_base,0.8643546104431152,0.7557185888290405,0.0049419403076171875,4.02866268157959,,,,,,,,,,,,
23,m2,7scenes,68+151+318+235+568+401+818+485,pair5,1.713273048400879,55.132415771484375,office,theta_base,0.8497740030288696,0.5864129662513733,0.008715152740478516,5.350790977478027,,,,,,,,,,,,
01,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.0015887771733105183,1.6149518489837646,office,theta_base,0.2057824283838272,0.18269173800945282,0.0048947930335998535,4.009366989135742,1.0,1.0,1.0365867886275026e-11,,,,,,,,,
02,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.04299532622098923,8.408309936523438,office,theta_base,0.5118172764778137,0.6314061284065247,0.06343972682952881,14.469650268554688,,,,1.0,1.0000001192092896,1.8433230764003383e-07,,,,,,
03,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.00044429380795918405,0.854092001914978,office,theta_base,0.8727084994316101,0.8831304311752319,0.0003637075424194336,1.092711091041565,,,,,,,1.0,1.0000001192092896,1.276675192229959e-07,,,
12,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.05684305354952812,9.670769691467285,office,theta_base,0.4745371341705322,0.6305487155914307,0.025299906730651855,9.123069763183594,,,,,,,,,,1.0,0.9999999403953552,7.943706492596903e-08
13,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.0010752815287560225,1.3285431861877441,office,theta_base,0.736961841583252,0.7557185888290405,0.0004748702049255371,1.2486650943756104,,,,,,,,,,,,
23,m3,7scenes,68+151+318+235+568+401+818+485,pair5,0.05190924555063248,9.240630149841309,office,theta_base,0.4592021107673645,0.5864129662513733,0.02323991060256958,8.74300479888916,,,,,,,,,,,,
01,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.0004989727167412639,0.9048217535018921,office,theta_base,0.12576866149902344,0.12556582689285278,0.007672905921936035,5.020437240600586,1.0,1.0,1.3075161613140818e-12,,,,,,,,,
02,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.007954238913953304,3.613896608352661,office,theta_base,0.5496529936790466,0.6016248464584351,0.0004019737243652344,1.1487585306167603,,,,1.0,1.0000001192092896,1.5963883015501779e-07,,,,,,
03,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.0007483658846467733,1.1078283786773682,office,theta_base,0.8597115874290466,0.8871493935585022,5.4955482482910156e-05,0.4247458279132843,,,,,,,1.0,1.0000001192092896,8.666936679446735e-08,,,
12,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.0108670424669981,4.224196910858154,office,theta_base,0.611863911151886,0.6644464731216431,0.001304328441619873,2.069424867630005,,,,,,,,,,1.0,1.0,1.6382820433591405e-07
13,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.002305195899680257,1.9450105428695679,office,theta_base,0.8255273103713989,0.8534370064735413,0.00010955333709716797,0.5997046232223511,,,,,,,,,,,,
23,clean,7scenes,80+163+330+246+580+413+830+496,pair8,0.004201963543891907,2.626293897628784,office,theta_base,0.6350345015525818,0.6400900483131409,0.0003573894500732422,1.0831782817840576,,,,,,,,,,,,
01,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.01170408632606268,4.384097099304199,office,theta_base,0.16751815378665924,0.12556582689285278,0.0049950480461120605,4.050283908843994,1.0,1.0,1.091293982263819e-11,,,,,,,,,
02,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.006604316178709269,3.2930097579956055,office,theta_base,0.5388377904891968,0.6016248464584351,0.004273593425750732,3.746274709701538,,,,1.0,0.9999998807907104,3.1626214536117914e-07,,,,,,
03,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.00018919873400591314,0.5567265748977661,office,theta_base,0.8518813252449036,0.8871493935585022,0.00025260448455810547,0.910642147064209,,,,,,,1.0,0.9999998807907104,1.0041433995411353e-07,,,
12,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.02622907981276512,6.56506872177124,office,theta_base,0.6229142546653748,0.6644464731216431,0.007141768932342529,4.843470573425293,,,,,,,,,,1.0,0.9999998807907104,1.7490363291017275e-07
13,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.01271104346960783,4.568832874298096,office,theta_base,0.8149086236953735,0.8534370064735413,0.007271230220794678,4.8871989250183105,,,,,,,,,,,,
23,m0,7scenes,80+163+330+246+580+413+830+496,pair8,0.0054456936195492744,2.99015736579895,office,theta_base,0.587012529373169,0.6400900483131409,0.0011412501335144043,1.9357311725616455,,,,,,,,,,,,
01,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.0054185218177735806,2.982684850692749,office,theta_base,0.1421554535627365,0.12556582689285278,0.0034818053245544434,3.381361484527588,1.0,0.9999999403953552,8.429371689544496e-08,,,,,,,,,
02,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.015566874295473099,5.056483745574951,office,theta_base,0.5145449638366699,0.6016248464584351,0.0032028555870056152,3.2430477142333984,,,,1.0,0.9999998807907104,1.7307529276422429e-07,,,,,,
03,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.001114153303205967,1.3521945476531982,office,theta_base,0.8685353994369507,0.8871493935585022,0.00011777877807617188,0.6218108534812927,,,,,,,1.0,1.0,1.6369423860851384e-07,,,
12,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.037763696163892746,7.8792805671691895,office,theta_base,0.5893098711967468,0.6644464731216431,0.0008733272552490234,1.6932728290557861,,,,,,,,,,1.0,1.0,2.0362774932891625e-07
13,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.00296420999802649,2.2058451175689697,office,theta_base,0.8440517783164978,0.8534370064735413,0.0028487443923950195,3.0584468841552734,,,,,,,,,,,,
23,m1,7scenes,80+163+330+246+580+413+830+496,pair8,0.024152230471372604,6.299428462982178,office,theta_base,0.5986725687980652,0.6400900483131409,0.0022524595260620117,2.719517707824707,,,,,,,,,,,,
01,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.0012969364179298282,1.458844542503357,office,theta_base,0.1523936688899994,0.12556582689285278,0.10634136199951172,18.767961502075195,1.0,1.0,9.591121299945549e-12,,,,,,,,,
02,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.023010265082120895,6.14860725402832,office,theta_base,0.5958069562911987,0.6016248464584351,0.014211833477020264,6.834489822387695,,,,1.0,1.0000001192092896,1.3895984807277273e-07,,,,,,
03,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.00579355051741004,3.0841338634490967,office,theta_base,0.8100444674491882,0.8871493935585022,4.279613494873047e-05,0.3748224973678589,,,,,,,1.0,1.0000001192092896,1.8493881270842394e-07,,,
12,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.024060554802417755,6.287466049194336,office,theta_base,0.7065969705581665,0.6644464731216431,0.016799330711364746,7.4314422607421875,,,,,,,,,,1.0,0.9999998211860657,2.0318061899615714e-07
13,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.009879806078970432,4.027787208557129,office,theta_base,0.8410512804985046,0.8534370064735413,0.0015144944190979004,2.2298481464385986,,,,,,,,,,,,
23,m2,7scenes,80+163+330+246+580+413+830+496,pair8,0.013432426378130913,4.696861267089844,office,theta_base,0.4907316565513611,0.6400900483131409,0.021332144737243652,8.375807762145996,,,,,,,,,,,,
01,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.00012489854998420924,0.45197466015815735,office,theta_base,0.13882221281528473,0.12556582689285278,0.021609067916870117,8.430095672607422,1.0,1.0,7.889994213527984e-12,,,,,,,,,
02,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.005368046462535858,2.968738079071045,office,theta_base,0.5446074604988098,0.6016248464584351,0.0023503899574279785,2.7779834270477295,,,,1.0,1.0000001192092896,1.7684276087948092e-07,,,,,,
03,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.00047600342077203095,0.8829307556152344,office,theta_base,0.858476996421814,0.8871493935585022,2.384185791015625e-05,0.2797648310661316,,,,,,,1.0,1.0,1.5543562881248363e-07,,,
12,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.004188976250588894,2.6222658157348633,office,theta_base,0.5895036458969116,0.6644464731216431,0.0007167458534240723,1.533910870552063,,,,,,,,,,1.0,1.000000238418579,2.5640184730946203e-07
13,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.0007942104712128639,1.1408958435058594,office,theta_base,0.8083935379981995,0.8534370064735413,0.0007165670394897461,1.5337833166122437,,,,,,,,,,,,
23,m3,7scenes,80+163+330+246+580+413+830+496,pair8,0.005232150666415691,2.9306447505950928,office,theta_base,0.5830113887786865,0.6400900483131409,0.0008823275566101074,1.7020338773727417,,,,,,,,,,,,
01,clean,7scenes,28+111+278+195+528+361+778+445,pair9,0.006479188334196806,3.2615880966186523,office,theta_base,0.27479588985443115,0.61585932970047,0.6209778189659119,46.40858459472656,1.0,1.0,3.0022358297326912e-12,,,,,,,,,
02,clean,7scenes,28+111+278+195+528+361+778+445,pair9,0.0007473272853530943,1.1078283786773682,office,theta_base,0.43238598108291626,0.478017121553421,2.1517276763916016e-05,0.2654082179069519,,,,1.0,0.9999998807907104,2.8799883011743077e-07,,,,,,
03,clean,7scenes,28+111+278+195+528+361+778+445,pair9,9.855999087449163e-05,0.40251192450523376,office,theta_base,0.799584150314331,0.8940241932868958,5.2094459533691406e-05,0.4135417640209198,,,,,,,1.0,1.0,9.450994298276783e-08,,,
12,clean,7scenes,28+111+278+195+528+361+778+445,pair9,0.007697712630033493,3.555232048034668,office,theta_base,0.21535076200962067,0.5217263102531433,0.9863119721412659,59.546165466308594,,,,,,,,,,1.0,1.0,4.462504321622873e-08
13,clean,7scenes,28+111+278+195+528+361+778+445,pair9,0.006833534222096205,3.3497157096862793,office,theta_base,0.6510842442512512,0.41380995512008667,0.38145262002944946,35.9749641418457,,,,,,,,,,,,
23,clean,7scenes,28+111+278+195+528+361+778+445,pair9,0.0003066225035581738,0.7099673748016357,office,theta_base,0.48843255639076233,0.5504730939865112,0.00013560056686401367,0.6673463582992554,,,,,,,,,,,,
01,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.01835339143872261,5.490764617919922,office,theta_base,0.5070013403892517,0.61585932970047,0.24024343490600586,28.372316360473633,1.0,1.0,3.162371753351323e-11,,,,,,,,,
02,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.0038760281167924404,2.522588014602661,office,theta_base,0.47133195400238037,0.478017121553421,0.0011696219444274902,1.9596459865570068,,,,1.0,1.0,1.954641817292213e-07,,,,,,
03,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.0002616318524815142,0.6555128693580627,office,theta_base,0.8458766937255859,0.8940241932868958,3.600120544433594e-05,0.3437809646129608,,,,,,,1.0,0.9999999403953552,6.8375300088519e-08,,,
12,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.035352922976017,7.623236656188965,office,theta_base,0.147177055478096,0.5217263102531433,0.239862322807312,28.349332809448242,,,,,,,,,,1.0,0.9999999403953552,1.2746677668928896e-07
13,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.021674899384379387,5.96726131439209,office,theta_base,0.418112576007843,0.41380995512008667,0.35774552822113037,34.80220413208008,,,,,,,,,,,,
23,m0,7scenes,28+111+278+195+528+361+778+445,pair9,0.0022855361457914114,1.9371460676193237,office,theta_base,0.4917301535606384,0.5504730939865112,0.0003859400749206543,1.1257011890411377,,,,,,,,,,,,
01,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.007148719392716885,3.425884246826172,office,theta_base,0.5041878819465637,0.61585932970047,0.0905381441116333,17.305755615234375,1.0,1.0,6.2225693348016975e-12,,,,,,,,,
02,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.0021187704987823963,1.865086317062378,office,theta_base,0.45397067070007324,0.478017121553421,0.0001590251922607422,0.7225343585014343,,,,1.0,1.0000001192092896,9.550068114094756e-08,,,,,,
03,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.00027459111879579723,0.6714387536048889,office,theta_base,0.8454344868659973,0.8940241932868958,5.1021575927734375e-05,0.40926113724708557,,,,,,,1.0,1.0000001192092896,7.934294643519024e-08,,,
12,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.0169054102152586,5.269534587860107,office,theta_base,0.25911176204681396,0.5217263102531433,0.02165752649307251,8.439547538757324,,,,,,,,,,1.0,1.0,1.3866508652427e-07
13,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.010165153071284294,4.085619926452637,office,theta_base,0.35038435459136963,0.41380995512008667,0.169561505317688,23.763118743896484,,,,,,,,,,,,
23,m1,7scenes,28+111+278+195+528+361+778+445,pair9,0.000892327749170363,1.2104690074920654,office,theta_base,0.5166279673576355,0.5504730939865112,0.0001285076141357422,0.6495152711868286,,,,,,,,,,,,
01,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.006227648817002773,3.1975741386413574,office,theta_base,0.5663421154022217,0.61585932970047,0.1358482837677002,21.23925018310547,1.0,0.9999999403953552,8.429369557916289e-08,,,,,,,,,
02,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.0011448814766481519,1.3711644411087036,office,theta_base,0.4471208155155182,0.478017121553421,4.8279762268066406e-05,0.3981127440929413,,,,1.0,1.0,2.746672578268772e-07,,,,,,
03,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.0005576517432928085,0.9569531679153442,office,theta_base,0.8531227707862854,0.8940241932868958,4.76837158203125e-07,0.03956468030810356,,,,,,,1.0,1.0,1.231829003245366e-07,,,
12,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.010431401431560516,4.138578414916992,office,theta_base,0.2613610327243805,0.5217263102531433,0.15699267387390137,22.85309410095215,,,,,,,,,,1.0,1.0000001192092896,1.9250292382366752e-07
13,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.003697152016684413,2.4633891582489014,office,theta_base,0.328976571559906,0.41380995512008667,0.31468087434768677,32.57795715332031,,,,,,,,,,,,
23,m2,7scenes,28+111+278+195+528+361+778+445,pair9,0.0020123329013586044,1.8174693584442139,office,theta_base,0.5268819332122803,0.5504730939865112,2.6106834411621094e-05,0.2927522361278534,,,,,,,,,,,,
01,m3,7scenes,28+111+278+195+528+361+778+445,pair9,0.00842744018882513,3.7199440002441406,office,theta_base,0.5501274466514587,0.61585932970047,0.1960906982421875,25.583803176879883,1.0,0.9999999403953552,8.429371689544496e-08,,,,,,,,,
02,m3,7scenes,28+111+278+195+528+361+778+445,pair9,0.0011230314848944545,1.357970952987671,office,theta_base,0.47575199604034424,0.478017121553421,0.00010484457015991211,0.5868416428565979,,,,1.0,0.9999998211860657,3.661416201339307e-07,,,,,,
03,m3,7scenes,28+111+278+195+528+361+778+445,pair9,6.892035162309185e-05,0.3380412757396698,office,theta_base,0.8498837947845459,0.8940241932868958,1.1205673217773438e-05,0.19179700314998627,,,,,,,1.0,1.0,1.4410363746719668e-07,,,
12,m3,7scenes,28+111+278+195+528+361+778+445,pair9,0.015614889562129974,5.064304351806641,office,theta_base,0.21479059755802155,0.5217263102531433,0.178208589553833,24.370574951171875,,,,,,,,,,1.0,0.9999999403953552,1.343526605523948e-07
13,m3,7scenes,28+111+278+195+528+361+778+445,pair9,0.00860494002699852,3.7589025497436523,office,theta_base,0.3701675236225128,0.41380995512008667,0.3845553398132324,36.12601089477539,,,,,,,,,,,,
23,m3,7scenes,28+111+278+195+528+361+778+445,pair9,0.0012292206520214677,1.4205131530761719,office,theta_base,0.5164743661880493,0.5504730939865112,0.0015502572059631348,2.2560267448425293,,,,,,,,,,,,
01,clean,7scenes,31+114+281+198+531+364+781+448,probe0,0.001069484744220972,1.32529878616333,office,theta_rel,0.4645845293998718,0.5828046202659607,0.28349488973617554,30.879064559936523,1.0,1.0,1.52516725377555e-12,,,,,,,,,
02,clean,7scenes,31+114+281+198+531+364+781+448,probe0,9.646671060181689e-06,0.1251145452260971,office,theta_rel,0.48157134652137756,0.49935969710350037,5.960464477539062e-07,0.044234659522771835,,,,1.0,1.0,1.7544419961268432e-07,,,,,,
03,clean,7scenes,31+114+281+198+531+364+781+448,probe0,1.963765316759236e-05,0.1769387125968933,office,theta_rel,0.8635141253471375,0.8964656591415405,2.8014183044433594e-06,0.09691329300403595,,,,,,,1.0,1.0000001192092896,1.0874888545231443e-07,,,
12,clean,7scenes,31+114+281+198+531+364+781+448,probe0,0.0008859988884069026,1.2059340476989746,office,theta_rel,0.14338426291942596,0.523118793964386,0.1804165244102478,24.52341651916504,,,,,,,,,,1.0,1.0000001192092896,1.7633985294196464e-07
13,clean,7scenes,31+114+281+198+531+364+781+448,probe0,0.001170925097540021,1.386492371559143,office,theta_rel,0.48069140315055847,0.4341537356376648,0.3673964738845825,35.28371810913086,,,,,,,,,,,,
23,clean,7scenes,31+114+281+198+531+364+781+448,probe0,3.58414399670437e-05,0.24228337407112122,office,theta_rel,0.535172164440155,0.5563672780990601,8.702278137207031e-06,0.16902045905590057,,,,,,,,,,,,
01,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.004905323032289743,2.8377978801727295,office,theta_rel,0.27588972449302673,0.5828046202659607,0.43339502811431885,38.43605041503906,1.0,0.9999999403953552,5.509164999195626e-11,,,,,,,,,
02,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.0022164052352309227,1.90741765499115,office,theta_rel,0.4407236576080322,0.49935969710350037,0.0005819797515869141,1.382251501083374,,,,1.0,1.0,1.71985334418423e-07,,,,,,
03,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.0007011342095211148,1.0726492404937744,office,theta_rel,0.78673255443573,0.8964656591415405,5.036592483520508e-05,0.40638232231140137,,,,,,,1.0,1.0000001192092896,9.307017023729713e-08,,,
12,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.0041250851936638355,2.602184534072876,office,theta_rel,0.20654702186584473,0.523118793964386,0.5605675578117371,43.96894836425781,,,,,,,,,,1.0,1.0000001192092896,6.046408174142925e-08
13,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.0032724603079259396,2.3176488876342773,office,theta_rel,0.5933666229248047,0.4341537356376648,0.2978471517562866,31.671058654785156,,,,,,,,,,,,
23,m0,7scenes,31+114+281+198+531+364+781+448,probe0,0.0011800399515777826,1.3912827968597412,office,theta_rel,0.4936729967594147,0.5563672780990601,0.000624537467956543,1.4319015741348267,,,,,,,,,,,,
01,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.0051230317912995815,2.9000256061553955,office,theta_rel,0.5134245753288269,0.5828046202659607,0.01166236400604248,6.190521240234375,1.0,1.0,1.352998117189197e-12,,,,,,,,,
02,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.00029285639175213873,0.6932334899902344,office,theta_rel,0.4688204228878021,0.49935969710350037,0.00011670589447021484,0.6189721822738647,,,,1.0,1.000000238418579,2.8546932639983424e-07,,,,,,
03,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.0005567425396293402,0.9557254314422607,office,theta_rel,0.8421878218650818,0.8964656591415405,2.384185791015625e-07,0.02797645516693592,,,,,,,1.0,0.9999999403953552,7.27261024735526e-08,,,
12,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.007045836187899113,3.401106119155884,office,theta_rel,0.4006112515926361,0.523118793964386,0.0031194686889648438,3.2005116939544678,,,,,,,,,,1.0,1.0,4.49052173223663e-08
13,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.002845288719981909,2.1610264778137207,office,theta_rel,0.3752124011516571,0.4341537356376648,0.012833833694458008,6.494315147399902,,,,,,,,,,,,
23,m1,7scenes,31+114+281+198+531+364+781+448,probe0,0.0013180560199543834,1.4708677530288696,office,theta_rel,0.5176572203636169,0.5563672780990601,3.218650817871094e-05,0.3250574469566345,,,,,,,,,,,,
01,m2,7scenes,31+114+281+198+531+364+781+448,probe0,3.9329466819763184,89.03949737548828,office,theta_rel,0.5807689428329468,0.5828046202659607,0.02810227870941162,9.616195678710938,1.0,1.0,4.588747459267906e-13,,,,,,,,,
02,m2,7scenes,31+114+281+198+531+364+781+448,probe0,0.0009537729201838374,1.2508571147918701,office,theta_rel,0.4402698278427124,0.49935969710350037,0.00016003847122192383,0.7246976494789124,,,,1.0,1.0,1.7898928206250275e-07,,,,,,
03,m2,7scenes,31+114+281+198+531+364+781+448,probe0,3.4207753287773812e-06,0.07401874661445618,office,theta_rel,0.8034679293632507,0.8964656591415405,2.205371856689453e-06,0.08392937481403351,,,,,,,1.0,1.0,3.230794121122926e-08,,,
12,m2,7scenes,31+114+281+198+531+364+781+448,probe0,4.011565208435059,90.16565704345703,office,theta_rel,0.40598782896995544,0.523118793964386,1.197403907775879,66.34065246582031,,,,,,,,,,1.0,1.0,1.6238348621300247e-07
13,m2,7scenes,31+114+281+198+531+364+781+448,probe0,3.933232545852661,89.04358673095703,office,theta_rel,0.2694427967071533,0.4341537356376648,0.8056741952896118,53.33302688598633,,,,,,,,,,,,
23,m2,7scenes,31+114+281+198+531+364+781+448,probe0,0.0009488670621067286,1.2480380535125732,office,theta_rel,0.5043398141860962,0.5563672780990601,7.128715515136719e-05,0.4837595820426941,,,,,,,,,,,,
01,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.01963898167014122,5.679961204528809,office,theta_rel,0.5184259414672852,0.5828046202659607,0.013161540031433105,6.5767974853515625,1.0,1.0,3.20774786941036e-12,,,,,,,,,
02,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.0014828336425125599,1.559970736503601,office,theta_rel,0.4682965874671936,0.49935969710350037,0.0022336840629577637,2.708193778991699,,,,1.0,1.0000001192092896,1.4358313649154297e-07,,,,,,
03,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.00031156674958765507,0.7154583930969238,office,theta_rel,0.829933226108551,0.8964656591415405,4.3272972106933594e-05,0.3769049048423767,,,,,,,1.0,0.9999999403953552,8.018139396881452e-08,,,
12,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.026178445667028427,6.55867338180542,office,theta_rel,0.39606398344039917,0.523118793964386,0.01436316967010498,6.870811462402344,,,,,,,,,,1.0,0.9999999403953552,1.799141244873681e-07
13,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.024623284116387367,6.360695838928223,office,theta_rel,0.35621583461761475,0.4341537356376648,0.008458137512207031,5.271244525909424,,,,,,,,,,,,
23,m3,7scenes,31+114+281+198+531+364+781+448,probe0,0.0011628507636487484,1.3816852569580078,office,theta_rel,0.5068036317825317,0.5563672780990601,0.00047659873962402344,1.2508571147918701,,,,,,,,,,,,
01,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.007176016457378864,3.4323930740356445,office,theta_rel,0.6092076301574707,0.6542685627937317,0.06532478332519531,14.684218406677246,1.0,1.0,8.07122597923371e-12,,,,,,,,,
02,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.0003518564044497907,0.7600182890892029,office,theta_rel,0.44992485642433167,0.46611151099205017,7.647275924682617e-05,0.5012410283088684,,,,1.0,1.0000001192092896,1.3743635918217478e-07,,,,,,
03,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.00013130990555509925,0.4647810459136963,office,theta_rel,0.8499216437339783,0.8960312604904175,8.094310760498047e-05,0.5154826641082764,,,,,,,1.0,0.9999998807907104,1.260328161833968e-07,,,
12,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.009885367006063461,4.028953552246094,office,theta_rel,0.3463681936264038,0.5364242792129517,0.07210445404052734,15.431821823120117,,,,,,,,,,1.0,0.9999999403953552,1.615338618421447e-07
13,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.008705446496605873,3.7808218002319336,office,theta_rel,0.254467636346817,0.38629981875419617,0.14424121379852295,21.89337158203125,,,,,,,,,,,,
23,clean,7scenes,25+108+275+192+525+358+775+442,probe1,0.00010882243077503517,0.4224361479282379,office,theta_rel,0.5258505940437317,0.558761477470398,0.00010854005813598633,0.5967608690261841,,,,,,,,,,,,
