cond,cosine,dataset,group,probe,scene,state,value
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe1,office,theta0,0.024385562166571617
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe1,office,theta0,0.6156856417655945
m0,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe1,office,theta0,-0.7630578875541687
m0,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe1,office,theta0,-0.7654999494552612
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe1,office,theta0,0.7706592082977295
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe1,office,theta0,-0.48854926228523254
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta0,-0.10015447437763214
m0,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe1,office,theta0,-0.5162250995635986
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe1,office,theta0,0.8479675650596619
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe1,office,theta0,0.45590877532958984
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta0,0.690700113773346
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe1,office,theta0,0.40390992164611816
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe1,office,theta0,-0.4190709888935089
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe1,office,theta0,0.14387238025665283
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe1,office,theta0,-0.33586764335632324
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe1,office,theta0,0.05411126837134361
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe1,office,theta0,0.7359426021575928
m0,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe1,office,theta0,-0.5975277423858643
m0,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe1,office,theta0,-0.7334127426147461
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe1,office,theta0,0.6666823625564575
m0,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe1,office,theta0,0.5812572240829468
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe1,office,theta0,0.6847881078720093
m0,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe1,office,theta0,0.5223656892776489
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe1,office,theta0,0.7753363847732544
m0,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe1,office,theta0,0.7104663848876953
m0,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe1,office,theta0,0.827857494354248
m0,"cos(g_rel_rot,g_base)",7scenes,ALL,probe1,office,theta0,0.57179194688797
m0,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe1,office,theta0,0.7008916139602661
m0,loss[maskdistill],7scenes,-,probe1,office,theta0,0.22002005577087402
m0,loss[rkd_sh_d],7scenes,-,probe1,office,theta0,0.007661893963813782
m0,loss[rkd_sh_a],7scenes,-,probe1,office,theta0,0.0067915706895291805
m0,loss[couple],7scenes,-,probe1,office,theta0,0.0008117551915347576
m0,loss[rel_rot],7scenes,-,probe1,office,theta0,0.03235087916254997
m0,loss[rel_tdir],7scenes,-,probe1,office,theta0,0.029857289046049118
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe0,office,theta_base,0.6077412962913513
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_base,0.3770514130592346
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.7320992946624756
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.2532740831375122
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.7733391523361206
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_base,-0.09981834888458252
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.7492929697036743
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.052056457847356796
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.7788075804710388
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.3227206766605377
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.2518072724342346
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.34113845229148865
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,-0.17077749967575073
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,-0.9257651567459106
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.059761688113212585
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe0,office,theta_base,0.6739951372146606
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_base,0.2359136939048767
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.4618159532546997
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,0.06207961216568947
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.7270539999008179
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_base,0.21792533993721008
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.5325645208358765
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,-0.03376555070281029
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.8484349250793457
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.17438240349292755
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,-0.036595821380615234
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.29180607199668884
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,-0.09908409416675568
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,-0.6167556643486023
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,-0.019697166979312897
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe0,office,theta_base,0.006030447781085968
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_base,0.45289623737335205
clean,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.03690015524625778
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,0.26837730407714844
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.045613184571266174
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_base,0.2090257704257965
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.582664966583252
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,-0.03668138012290001
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.9341462850570679
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.37835001945495605
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,0.0660417303442955
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.3469335436820984
clean,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,-0.06880644708871841
clean,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,-0.6282784938812256
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,-0.05783040076494217
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe0,office,theta_base,0.6264642477035522
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_base,0.3315958082675934
clean,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.6108441352844238
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.1777181327342987
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.7534008026123047
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_base,-0.005093674175441265
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.653984785079956
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.01960202306509018
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.801767110824585
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.261865496635437
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.1477278769016266
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.3253880739212036
clean,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,-0.13743355870246887
clean,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,-0.7910361289978027
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.028666233643889427
clean,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe0,office,theta_base,0.1742912232875824
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe0,office,theta_base,0.8722169995307922
clean,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe0,office,theta_base,-0.03983832523226738
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe0,office,theta_base,0.8265742659568787
clean,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe0,office,theta_base,0.07039439678192139
clean,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe0,office,theta_base,0.7895503640174866
clean,"cos(g_rel_rot,g_base)",7scenes,ALL,probe0,office,theta_base,0.08833391219377518
clean,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe0,office,theta_base,0.8554604053497314
clean,loss[maskdistill],7scenes,-,probe0,office,theta_base,0.03657449781894684
clean,loss[rkd_sh_d],7scenes,-,probe0,office,theta_base,0.026841487735509872
clean,loss[rkd_sh_a],7scenes,-,probe0,office,theta_base,0.03013448789715767
clean,loss[couple],7scenes,-,probe0,office,theta_base,0.005755584221333265
clean,loss[rel_rot],7scenes,-,probe0,office,theta_base,0.0011266273213550448
clean,loss[rel_tdir],7scenes,-,probe0,office,theta_base,0.1435549557209015
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe0,office,theta_base,0.5967724919319153
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_base,0.5894855260848999
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.37953683733940125
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,-0.06896985322237015
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.19936902821063995
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_base,0.9568947553634644
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.6825366616249084
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.2053244411945343
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.6627920866012573
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe0,office,theta_base,-0.7870039343833923
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.15368887782096863
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.765750527381897
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe0,office,theta_base,0.13790225982666016
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,-0.668677806854248
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_base,0.3657705783843994
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe0,office,theta_base,0.6655407547950745
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_base,0.6644554138183594
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.4558735489845276
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,0.04367800056934357
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.34141457080841064
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_base,0.9548077583312988
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.6806025505065918
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,0.2808285057544708
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.6762349605560303
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe0,office,theta_base,-0.7589116096496582
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,0.24988457560539246
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.7735155820846558
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe0,office,theta_base,-0.0031706448644399643
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,-0.669040322303772
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_base,0.3739350438117981
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe0,office,theta_base,0.3574996590614319
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_base,0.41552498936653137
m0,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.30944281816482544
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,-0.32255589962005615
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,-0.049200620502233505
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_base,0.9562786817550659
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.7132483720779419
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,0.4045364558696747
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.7333030700683594
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe0,office,theta_base,-0.7668629288673401
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,0.33012211322784424
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.7862284183502197
m0,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe0,office,theta_base,-0.1160474643111229
m0,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,-0.6356889009475708
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_base,0.6064104437828064
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe0,office,theta_base,0.6126916408538818
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_base,0.607073187828064
m0,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.3980482816696167
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,-0.04660077393054962
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.23032772541046143
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_base,0.9563503265380859
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.6821186542510986
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.22147372364997864
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.6653559803962708
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe0,office,theta_base,-0.7796505689620972
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.1743079274892807
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.7668184041976929
m0,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe0,office,theta_base,0.10551849007606506
m0,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,-0.6675683259963989
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe0,office,theta_base,0.36804550886154175
m0,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe0,office,theta_base,0.1381344348192215
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe0,office,theta_base,0.6373599767684937
m0,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe0,office,theta_base,0.2355479896068573
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe0,office,theta_base,0.6783310770988464
m0,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe0,office,theta_base,0.2145858258008957
m0,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe0,office,theta_base,0.6343847513198853
m0,"cos(g_rel_rot,g_base)",7scenes,ALL,probe0,office,theta_base,0.15872782468795776
m0,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe0,office,theta_base,0.6461672782897949
m0,loss[maskdistill],7scenes,-,probe0,office,theta_base,0.24026523530483246
m0,loss[rkd_sh_d],7scenes,-,probe0,office,theta_base,0.03776431456208229
m0,loss[rkd_sh_a],7scenes,-,probe0,office,theta_base,0.05123618245124817
m0,loss[couple],7scenes,-,probe0,office,theta_base,0.006930421106517315
m0,loss[rel_rot],7scenes,-,probe0,office,theta_base,0.005558749660849571
m0,loss[rel_tdir],7scenes,-,probe0,office,theta_base,0.1939733922481537
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe1,office,theta_base,0.6628868579864502
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_base,0.6625300049781799
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.3170798718929291
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,0.20818758010864258
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.6108416318893433
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_base,0.9992340207099915
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.559817373752594
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,-0.01096123456954956
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.9800879955291748
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.5630992650985718
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,-0.01973998360335827
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.9805410504341125
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,-0.5732315182685852
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.7018963098526001
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,-0.13333368301391602
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe1,office,theta_base,0.6377719640731812
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_base,0.640156090259552
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe1,office,theta_base,0.20871610939502716
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,0.48517152667045593
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.6213406324386597
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_base,0.9957014918327332
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe1,office,theta_base,0.20319995284080505
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,0.39717262983322144
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.9712253212928772
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe1,office,theta_base,0.1949692666530609
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,0.39733636379241943
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.9719067811965942
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,-0.2460835874080658
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.3672987222671509
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.3061474561691284
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe1,office,theta_base,0.4294734597206116
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_base,0.40705859661102295
clean,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe1,office,theta_base,-0.2987423539161682
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,0.6297996044158936
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.23147554695606232
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_base,0.9938337802886963
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe1,office,theta_base,0.1925295889377594
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,0.17036277055740356
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.9452128410339355
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe1,office,theta_base,0.21185828745365143
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,0.15183484554290771
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.9529749155044556
clean,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,-0.5230181217193604
clean,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.45681118965148926
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,-0.03453594073653221
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe1,office,theta_base,0.6551267504692078
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta_base,0.6554290056228638
clean,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe1,office,theta_base,0.2877438962459564
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,0.2804814875125885
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.6113181710243225
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta_base,0.9982937574386597
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe1,office,theta_base,0.4715203046798706
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,0.09392543137073517
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.9770131707191467
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe1,office,theta_base,0.47220858931541443
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,0.08723798394203186
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.9775774478912354
clean,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,-0.4955841898918152
clean,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.6255021095275879
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,-0.028434965759515762
clean,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe1,office,theta_base,-0.03159140795469284
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe1,office,theta_base,0.9741575121879578
clean,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe1,office,theta_base,0.40670546889305115
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe1,office,theta_base,0.9700049161911011
clean,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe1,office,theta_base,0.2819341719150543
clean,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe1,office,theta_base,0.8831770420074463
clean,"cos(g_rel_rot,g_base)",7scenes,ALL,probe1,office,theta_base,0.0777435228228569
clean,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe1,office,theta_base,0.9727622270584106
clean,loss[maskdistill],7scenes,-,probe1,office,theta_base,0.04027559608221054
clean,loss[rkd_sh_d],7scenes,-,probe1,office,theta_base,0.010005238465964794
clean,loss[rkd_sh_a],7scenes,-,probe1,office,theta_base,0.032326072454452515
clean,loss[couple],7scenes,-,probe1,office,theta_base,0.006040526088327169
clean,loss[rel_rot],7scenes,-,probe1,office,theta_base,0.00569330295547843
clean,loss[rel_tdir],7scenes,-,probe1,office,theta_base,0.04754271358251572
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe1,office,theta_base,0.09077268838882446
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_base,0.1398201584815979
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.05433954298496246
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,0.5507209300994873
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.26914915442466736
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_base,0.6539730429649353
